track_number,timestamp,timestamp_seconds,artist,title,label,video_title,video_url,video_id,upload_date,category
2,05:45,345,Aktyum,Temple of Noise,Maharetta Records,Psychedelic Trance mix February 2023,https://youtube.com/watch?v=Z1v6MngdzAY,Z1v6MngdzAY,2023-02-02,Psychedelic Trance
3,09:07,547,Ephemeris,Stardust,Sahman Records,Psychedelic Trance mix February 2023,https://youtube.com/watch?v=Z1v6MngdzAY,Z1v6MngdzAY,2023-02-02,Psychedelic Trance
4,13:04,784,Faders & Melicia Feat. Raja Ram,Oasis (Volcano On Mars rmx),Shamanic Tales,Psychedelic Trance mix February 2023,https://youtube.com/watch?v=Z1v6MngdzAY,Z1v6MngdzAY,2023-02-02,Psychedelic Trance
5,16:08,968,Imagine Mars & Akasha,Collective Vision,Future Music Records,Psychedelic Trance mix February 2023,https://youtube.com/watch?v=Z1v6MngdzAY,Z1v6MngdzAY,2023-02-02,Psychedelic Trance
6,18:45,1125,Imaginarium,Spiral of Ayahuasca (Artifex rmx),Digital Om,Psychedelic Trance mix February 2023,https://youtube.com/watch?v=Z1v6MngdzAY,Z1v6MngdzAY,2023-02-02,Psychedelic Trance
7,22:55,1375,Avalon & Mad Maxx,Explorers (Faders rmx),Nano Records,Psychedelic Trance mix February 2023,https://youtube.com/watch?v=Z1v6MngdzAY,Z1v6MngdzAY,2023-02-02,Psychedelic Trance
8,26:52,1612,Pragmatix & Paradigma,The Hidden One,Rizoma Records,Psychedelic Trance mix February 2023,https://youtube.com/watch?v=Z1v6MngdzAY,Z1v6MngdzAY,2023-02-02,Psychedelic Trance
9,29:56,1796,Mandala & Pogo,Inner Nutshell,Nano Records,Psychedelic Trance mix February 2023,https://youtube.com/watch?v=Z1v6MngdzAY,Z1v6MngdzAY,2023-02-02,Psychedelic Trance
10,35:49,2149,Rewind,Psycho Trip,Solar Tech Records,Psychedelic Trance mix February 2023,https://youtube.com/watch?v=Z1v6MngdzAY,Z1v6MngdzAY,2023-02-02,Psychedelic Trance
11,39:31,2371,Afreeca,Weird Mind,Phantasm Records,Psychedelic Trance mix February 2023,https://youtube.com/watch?v=Z1v6MngdzAY,Z1v6MngdzAY,2023-02-02,Psychedelic Trance
12,42:34,2554,Electric Universe & Mad Tribe,"Party Planners, Pt. 2",United Beats Records,Psychedelic Trance mix February 2023,https://youtube.com/watch?v=Z1v6MngdzAY,Z1v6MngdzAY,2023-02-02,Psychedelic Trance
13,46:49,2809,Rewind,Let's Go!,Solar Tech Records,Psychedelic Trance mix February 2023,https://youtube.com/watch?v=Z1v6MngdzAY,Z1v6MngdzAY,2023-02-02,Psychedelic Trance
14,49:51,2991,Everblast & Samadhi,Schwack Attack,Zero One Music,Psychedelic Trance mix February 2023,https://youtube.com/watch?v=Z1v6MngdzAY,Z1v6MngdzAY,2023-02-02,Psychedelic Trance
15,54:38,3278,Cambium,Artemisia Mutellina,Sahman Records,Psychedelic Trance mix February 2023,https://youtube.com/watch?v=Z1v6MngdzAY,Z1v6MngdzAY,2023-02-02,Psychedelic Trance
16,58:37,3517,Audiosonic & FNX,Turn On,Profound Records,Psychedelic Trance mix February 2023,https://youtube.com/watch?v=Z1v6MngdzAY,Z1v6MngdzAY,2023-02-02,Psychedelic Trance
17,1:03:14,3794,Imaginarium,Awakened,HOMmega Productions,Psychedelic Trance mix February 2023,https://youtube.com/watch?v=Z1v6MngdzAY,Z1v6MngdzAY,2023-02-02,Psychedelic Trance
18,1:07:16,4036,Galactic Explorers,Point Of No Return,Digital Om,Psychedelic Trance mix February 2023,https://youtube.com/watch?v=Z1v6MngdzAY,Z1v6MngdzAY,2023-02-02,Psychedelic Trance
19,1:10:45,4245,N-Kore & XoXo,Eternals,Dacru Records,Psychedelic Trance mix February 2023,https://youtube.com/watch?v=Z1v6MngdzAY,Z1v6MngdzAY,2023-02-02,Psychedelic Trance
20,1:14:15,4455,Acid Sonic,Hypnosis (Galactic Explorers rmx),Galactic Records,Psychedelic Trance mix February 2023,https://youtube.com/watch?v=Z1v6MngdzAY,Z1v6MngdzAY,2023-02-02,Psychedelic Trance
1,00:00,0,Atacama,Protostar,Iono Music,Psychedelic Trance mix III January 2023 (Trippy Fractals edition),https://youtube.com/watch?v=zSEjHPKd5aY,zSEjHPKd5aY,2023-01-19,Psychedelic Trance
2,04:26,266,Shivatree & Imaginarium & Spinal Fusion,Alien Civilization,Art-X Recordings,Psychedelic Trance mix III January 2023 (Trippy Fractals edition),https://youtube.com/watch?v=zSEjHPKd5aY,zSEjHPKd5aY,2023-01-19,Psychedelic Trance
3,08:58,538,Sabretooth,Rotavator (Ailihphilia Mix),BMSS Records,Psychedelic Trance mix III January 2023 (Trippy Fractals edition),https://youtube.com/watch?v=zSEjHPKd5aY,zSEjHPKd5aY,2023-01-19,Psychedelic Trance
4,12:57,777,Chacruna,Rooted,Maharetta Records,Psychedelic Trance mix III January 2023 (Trippy Fractals edition),https://youtube.com/watch?v=zSEjHPKd5aY,zSEjHPKd5aY,2023-01-19,Psychedelic Trance
5,16:36,996,MoRsei,Portals,Digital Om,Psychedelic Trance mix III January 2023 (Trippy Fractals edition),https://youtube.com/watch?v=zSEjHPKd5aY,zSEjHPKd5aY,2023-01-19,Psychedelic Trance
6,20:36,1236,Makida & Hyde,Psychedelic,Digital Om,Psychedelic Trance mix III January 2023 (Trippy Fractals edition),https://youtube.com/watch?v=zSEjHPKd5aY,zSEjHPKd5aY,2023-01-19,Psychedelic Trance
7,24:22,1462,Polaris (FR),Endless Journey,Expo Records,Psychedelic Trance mix III January 2023 (Trippy Fractals edition),https://youtube.com/watch?v=zSEjHPKd5aY,zSEjHPKd5aY,2023-01-19,Psychedelic Trance
8,27:43,1663,Transient Disorder & Overdrive,The Watchers,Dacru Records,Psychedelic Trance mix III January 2023 (Trippy Fractals edition),https://youtube.com/watch?v=zSEjHPKd5aY,zSEjHPKd5aY,2023-01-19,Psychedelic Trance
9,31:55,1915,Tron & Mirok,Asteroid belter,Grasshopper Records,Psychedelic Trance mix III January 2023 (Trippy Fractals edition),https://youtube.com/watch?v=zSEjHPKd5aY,zSEjHPKd5aY,2023-01-19,Psychedelic Trance
10,36:29,2189,Polaris (FR),Powehi Resurrection,Iono Music,Psychedelic Trance mix III January 2023 (Trippy Fractals edition),https://youtube.com/watch?v=zSEjHPKd5aY,zSEjHPKd5aY,2023-01-19,Psychedelic Trance
11,40:06,2406,Brainless,Astronomical Unit,Dacru Records,Psychedelic Trance mix III January 2023 (Trippy Fractals edition),https://youtube.com/watch?v=zSEjHPKd5aY,zSEjHPKd5aY,2023-01-19,Psychedelic Trance
12,43:25,2605,West Galaxy & Parasynthax,Elementry Particles,Digital Om,Psychedelic Trance mix III January 2023 (Trippy Fractals edition),https://youtube.com/watch?v=zSEjHPKd5aY,zSEjHPKd5aY,2023-01-19,Psychedelic Trance
13,46:06,2766,Outside The Universe & Laughing Buddha,Outside The Box,Nano Records,Psychedelic Trance mix III January 2023 (Trippy Fractals edition),https://youtube.com/watch?v=zSEjHPKd5aY,zSEjHPKd5aY,2023-01-19,Psychedelic Trance
14,49:25,2965,Psiger,Mars Attacks,Psiger Records,Psychedelic Trance mix III January 2023 (Trippy Fractals edition),https://youtube.com/watch?v=zSEjHPKd5aY,zSEjHPKd5aY,2023-01-19,Psychedelic Trance
15,53:31,3211,Xerox & Illumination,Retrodelic (Imaginarium & V-Society rmx),HOMmega Productions,Psychedelic Trance mix III January 2023 (Trippy Fractals edition),https://youtube.com/watch?v=zSEjHPKd5aY,zSEjHPKd5aY,2023-01-19,Psychedelic Trance
16,56:37,3397,Electric Universe,Fractals,Sacred Technology,Psychedelic Trance mix III January 2023 (Trippy Fractals edition),https://youtube.com/watch?v=zSEjHPKd5aY,zSEjHPKd5aY,2023-01-19,Psychedelic Trance
1,00:00,0,Sonic Species,Strictly Virtual (MoRsei & V-Society rmx),Digital Om,Psychedelic Trance mix II January 2023,https://youtube.com/watch?v=q_mQ6aJXJfw,q_mQ6aJXJfw,2023-01-11,Psychedelic Trance
2,04:40,280,Hypnocoustics & Mandala (UK),Music Is The Heart,Nano Records,Psychedelic Trance mix II January 2023,https://youtube.com/watch?v=q_mQ6aJXJfw,q_mQ6aJXJfw,2023-01-11,Psychedelic Trance
3,09:07,547,Ovnimoon,Galactic Mantra (MoRsei rmx),Digital Om,Psychedelic Trance mix II January 2023,https://youtube.com/watch?v=q_mQ6aJXJfw,q_mQ6aJXJfw,2023-01-11,Psychedelic Trance
4,12:59,779,MoRsei & IKØN,Time Guru,Sahman Records,Psychedelic Trance mix II January 2023,https://youtube.com/watch?v=q_mQ6aJXJfw,q_mQ6aJXJfw,2023-01-11,Psychedelic Trance
5,16:45,1005,Hypnoise,The Outside,Sacred Technology,Psychedelic Trance mix II January 2023,https://youtube.com/watch?v=q_mQ6aJXJfw,q_mQ6aJXJfw,2023-01-11,Psychedelic Trance
6,19:52,1192,UNI &The Papuna & Dopamine,The Hunter Become Hunted,Phantasm Records,Psychedelic Trance mix II January 2023,https://youtube.com/watch?v=q_mQ6aJXJfw,q_mQ6aJXJfw,2023-01-11,Psychedelic Trance
7,23:39,1419,,Eskimo Can You Pick Me Up(Beyond rmx),Phantasm Records,Psychedelic Trance mix II January 2023,https://youtube.com/watch?v=q_mQ6aJXJfw,q_mQ6aJXJfw,2023-01-11,Psychedelic Trance
8,27:13,1633,Labirinto & Earthspace,Technicolor Dreams,Transcape Records,Psychedelic Trance mix II January 2023,https://youtube.com/watch?v=q_mQ6aJXJfw,q_mQ6aJXJfw,2023-01-11,Psychedelic Trance
9,30:47,1847,,Alienatic -The World Is Ours,Digital Om,Psychedelic Trance mix II January 2023,https://youtube.com/watch?v=q_mQ6aJXJfw,q_mQ6aJXJfw,2023-01-11,Psychedelic Trance
10,33:53,2033,Killerwatts & 3 Of Life,Fractured (Laughing Buddha rmx),Nano Records,Psychedelic Trance mix II January 2023,https://youtube.com/watch?v=q_mQ6aJXJfw,q_mQ6aJXJfw,2023-01-11,Psychedelic Trance
11,37:13,2233,2012 and Sinerider,Primordial Ohm,Antu Records,Psychedelic Trance mix II January 2023,https://youtube.com/watch?v=q_mQ6aJXJfw,q_mQ6aJXJfw,2023-01-11,Psychedelic Trance
12,41:00,2460,Spirit Architect,Tunnel (Out Of Range rmx),Dacru Records,Psychedelic Trance mix II January 2023,https://youtube.com/watch?v=q_mQ6aJXJfw,q_mQ6aJXJfw,2023-01-11,Psychedelic Trance
13,44:06,2646,Outside The Universe & Laughing Buddha,Outside The Box,Nano Records,Psychedelic Trance mix II January 2023,https://youtube.com/watch?v=q_mQ6aJXJfw,q_mQ6aJXJfw,2023-01-11,Psychedelic Trance
14,47:26,2846,V-Society & MoRsei,Quantum Leap,Digital Om,Psychedelic Trance mix II January 2023,https://youtube.com/watch?v=q_mQ6aJXJfw,q_mQ6aJXJfw,2023-01-11,Psychedelic Trance
15,50:59,3059,"Volcano & Avalon,& Imagine Mars",Molecules,Sacred Technology,Psychedelic Trance mix II January 2023,https://youtube.com/watch?v=q_mQ6aJXJfw,q_mQ6aJXJfw,2023-01-11,Psychedelic Trance
16,54:05,3245,Ying Yang Monks,Omega,Antu Records,Psychedelic Trance mix II January 2023,https://youtube.com/watch?v=q_mQ6aJXJfw,q_mQ6aJXJfw,2023-01-11,Psychedelic Trance
17,57:24,3444,Mandala,Be The Sky,Nano Records,Psychedelic Trance mix II January 2023,https://youtube.com/watch?v=q_mQ6aJXJfw,q_mQ6aJXJfw,2023-01-11,Psychedelic Trance
1,00:00,0,Spirit Architect,Freedom,Dacru Records,Psychedelic Trance mix January 2023,https://youtube.com/watch?v=LrsUdovG7ow,LrsUdovG7ow,2023-01-06,Psychedelic Trance
2,05:26,326,Morsei,Mind over Matter,Digital Om,Psychedelic Trance mix January 2023,https://youtube.com/watch?v=LrsUdovG7ow,LrsUdovG7ow,2023-01-06,Psychedelic Trance
3,08:58,538,Solitary Shell,Sky fracture,Sahman Records,Psychedelic Trance mix January 2023,https://youtube.com/watch?v=LrsUdovG7ow,LrsUdovG7ow,2023-01-06,Psychedelic Trance
4,12:57,777,Hypnocoustics & Pogo,Betwixt & Between,Nano Records,Psychedelic Trance mix January 2023,https://youtube.com/watch?v=LrsUdovG7ow,LrsUdovG7ow,2023-01-06,Psychedelic Trance
5,17:08,1028,Alienatic,Artificial Selection,Nano Records,Psychedelic Trance mix January 2023,https://youtube.com/watch?v=LrsUdovG7ow,LrsUdovG7ow,2023-01-06,Psychedelic Trance
6,21:06,1266,Xerox & Sandman,Faith Healers,memo604,Psychedelic Trance mix January 2023,https://youtube.com/watch?v=LrsUdovG7ow,LrsUdovG7ow,2023-01-06,Psychedelic Trance
7,24:53,1493,"Mekkanikka, Mad Maxx",Dangerous,United Beats Records,Psychedelic Trance mix January 2023,https://youtube.com/watch?v=LrsUdovG7ow,LrsUdovG7ow,2023-01-06,Psychedelic Trance
8,29:18,1758,Highvoltz,Electric Essence,Avant Garde Music,Psychedelic Trance mix January 2023,https://youtube.com/watch?v=LrsUdovG7ow,LrsUdovG7ow,2023-01-06,Psychedelic Trance
9,32:23,1943,Galactic Explorers,Missioner,Digital Om,Psychedelic Trance mix January 2023,https://youtube.com/watch?v=LrsUdovG7ow,LrsUdovG7ow,2023-01-06,Psychedelic Trance
10,35:55,2155,Djantrix & Lunatica,Calling Your Future,Digital Om,Psychedelic Trance mix January 2023,https://youtube.com/watch?v=LrsUdovG7ow,LrsUdovG7ow,2023-01-06,Psychedelic Trance
11,39:00,2340,Starlab,Neuralink,Digital Om,Psychedelic Trance mix January 2023,https://youtube.com/watch?v=LrsUdovG7ow,LrsUdovG7ow,2023-01-06,Psychedelic Trance
12,43:25,2605,Djantrix & Spirit Architect,Shadows,Digital Om,Psychedelic Trance mix January 2023,https://youtube.com/watch?v=LrsUdovG7ow,LrsUdovG7ow,2023-01-06,Psychedelic Trance
13,47:04,2824,Out of Range,Suffering With God,Digital Om,Psychedelic Trance mix January 2023,https://youtube.com/watch?v=LrsUdovG7ow,LrsUdovG7ow,2023-01-06,Psychedelic Trance
14,50:03,3003,Braincell,Cosmic People,Nano Records,Psychedelic Trance mix January 2023,https://youtube.com/watch?v=LrsUdovG7ow,LrsUdovG7ow,2023-01-06,Psychedelic Trance
1,00:00,0,Chronosphere,High Voltage,Digital Om,Psychedelic Trance New Years mix 2023,https://youtube.com/watch?v=xuQMmzO4C8E,xuQMmzO4C8E,2023-01-02,Psychedelic Trance
2,04:05,245,Astrix & Tristan,Awake the Snake (Volcano on Mars rmx),Shamanic Tales,Psychedelic Trance New Years mix 2023,https://youtube.com/watch?v=xuQMmzO4C8E,xuQMmzO4C8E,2023-01-02,Psychedelic Trance
3,08:03,483,Starlab,True Hallucination,Digital Om,Psychedelic Trance New Years mix 2023,https://youtube.com/watch?v=xuQMmzO4C8E,xuQMmzO4C8E,2023-01-02,Psychedelic Trance
4,12:02,722,XoXo & T.I.T,Wonderland,Dacru Records,Psychedelic Trance New Years mix 2023,https://youtube.com/watch?v=xuQMmzO4C8E,xuQMmzO4C8E,2023-01-02,Psychedelic Trance
5,15:07,907,Aural Vision,Holographic Information,Dacru Records,Psychedelic Trance New Years mix 2023,https://youtube.com/watch?v=xuQMmzO4C8E,xuQMmzO4C8E,2023-01-02,Psychedelic Trance
6,18:12,1092,Cyrus & Mercuroid,Magic,Phase Records,Psychedelic Trance New Years mix 2023,https://youtube.com/watch?v=xuQMmzO4C8E,xuQMmzO4C8E,2023-01-02,Psychedelic Trance
7,21:06,1266,Polaris,Icarus,TechSafari Records,Psychedelic Trance New Years mix 2023,https://youtube.com/watch?v=xuQMmzO4C8E,xuQMmzO4C8E,2023-01-02,Psychedelic Trance
8,24:38,1478,NoFace,Artifact,Sacred Technology,Psychedelic Trance New Years mix 2023,https://youtube.com/watch?v=xuQMmzO4C8E,xuQMmzO4C8E,2023-01-02,Psychedelic Trance
9,27:43,1663,Fiction,Holographic Information,Transcape Records,Psychedelic Trance New Years mix 2023,https://youtube.com/watch?v=xuQMmzO4C8E,xuQMmzO4C8E,2023-01-02,Psychedelic Trance
10,32:10,1930,Introspect,Smiles,Dacru Records,Psychedelic Trance New Years mix 2023,https://youtube.com/watch?v=xuQMmzO4C8E,xuQMmzO4C8E,2023-01-02,Psychedelic Trance
11,36:05,2165,NoFace & Starlab,Beings of Creation,Future Music Records,Psychedelic Trance New Years mix 2023,https://youtube.com/watch?v=xuQMmzO4C8E,xuQMmzO4C8E,2023-01-02,Psychedelic Trance
12,39:24,2364,Tebra,Rod (Electric Universe rmx),Sacred Technology,Psychedelic Trance New Years mix 2023,https://youtube.com/watch?v=xuQMmzO4C8E,xuQMmzO4C8E,2023-01-02,Psychedelic Trance
13,43:09,2589,Electric Universe,Lakshmi,Sacred Technology,Psychedelic Trance New Years mix 2023,https://youtube.com/watch?v=xuQMmzO4C8E,xuQMmzO4C8E,2023-01-02,Psychedelic Trance
14,47:53,2873,Electric Universe & Faders,Calling for Peace,Sacred Technology,Psychedelic Trance New Years mix 2023,https://youtube.com/watch?v=xuQMmzO4C8E,xuQMmzO4C8E,2023-01-02,Psychedelic Trance
15,52:17,3137,Electric Universe,Om,DM7 Records,Psychedelic Trance New Years mix 2023,https://youtube.com/watch?v=xuQMmzO4C8E,xuQMmzO4C8E,2023-01-02,Psychedelic Trance
16,57:21,3441,Syxtra,A Shaman in a Digital World,Antu Records,Psychedelic Trance New Years mix 2023,https://youtube.com/watch?v=xuQMmzO4C8E,xuQMmzO4C8E,2023-01-02,Psychedelic Trance
17,1:00:00,3600,Spirit Architect,I See Future,Dacru Records,Psychedelic Trance New Years mix 2023,https://youtube.com/watch?v=xuQMmzO4C8E,xuQMmzO4C8E,2023-01-02,Psychedelic Trance
18,1:04:32,3872,Space Cat & Kido,Kreak part II (Outsiders rmx),Shamanic Tales,Psychedelic Trance New Years mix 2023,https://youtube.com/watch?v=xuQMmzO4C8E,xuQMmzO4C8E,2023-01-02,Psychedelic Trance
19,1:10:16,4216,Volcano,Hallucinations,Sacred Technology,Psychedelic Trance New Years mix 2023,https://youtube.com/watch?v=xuQMmzO4C8E,xuQMmzO4C8E,2023-01-02,Psychedelic Trance
20,1:14:27,4467,Xerox & Volcano & Imagine Mars,Flying Saucers,Sacred Technology,Psychedelic Trance New Years mix 2023,https://youtube.com/watch?v=xuQMmzO4C8E,xuQMmzO4C8E,2023-01-02,Psychedelic Trance
21,1:18:07,4687,XoXo (FR) & T.I.T,The New Mentalist,Dacru Records,Psychedelic Trance New Years mix 2023,https://youtube.com/watch?v=xuQMmzO4C8E,xuQMmzO4C8E,2023-01-02,Psychedelic Trance
22,1:22:07,4927,1200 Micrograms,DMT(Volcano On Mars & Spacenoize rmx),Tip Records,Psychedelic Trance New Years mix 2023,https://youtube.com/watch?v=xuQMmzO4C8E,xuQMmzO4C8E,2023-01-02,Psychedelic Trance
23,1:26:33,5193,Faders & Wilder,The Phoenix,Digital Om,Psychedelic Trance New Years mix 2023,https://youtube.com/watch?v=xuQMmzO4C8E,xuQMmzO4C8E,2023-01-02,Psychedelic Trance
24,1:29:38,5378,Reversed Logic,Secret of the Universe,Digital Om,Psychedelic Trance New Years mix 2023,https://youtube.com/watch?v=xuQMmzO4C8E,xuQMmzO4C8E,2023-01-02,Psychedelic Trance
25,1:33:10,5590,Spirit Architect,Universe,Shamanic Tales,Psychedelic Trance New Years mix 2023,https://youtube.com/watch?v=xuQMmzO4C8E,xuQMmzO4C8E,2023-01-02,Psychedelic Trance
26,1:36:15,5775,Outside The Universe,Deck Wizards,Future Music Records,Psychedelic Trance New Years mix 2023,https://youtube.com/watch?v=xuQMmzO4C8E,xuQMmzO4C8E,2023-01-02,Psychedelic Trance
27,1:40:21,6021,Imaginarium & Burn in Noise,Mushrooms,HOMmega Productions,Psychedelic Trance New Years mix 2023,https://youtube.com/watch?v=xuQMmzO4C8E,xuQMmzO4C8E,2023-01-02,Psychedelic Trance
28,1:44:06,6246,Inner Lux,Euryale,Maharetta Records,Psychedelic Trance New Years mix 2023,https://youtube.com/watch?v=xuQMmzO4C8E,xuQMmzO4C8E,2023-01-02,Psychedelic Trance
1,00:00,0,Akratas,Pleiadian Hyperdrive,Sahman Records,Psychedelic Trance End of the Year 2022 mix part 10 (Cuphead  2 player edition),https://youtube.com/watch?v=hdxXabJaJPI,hdxXabJaJPI,2022-12-31,Psychedelic Trance
2,05:35,335,Imaginarium,Voice from the Outer World,HOMmega Productions,Psychedelic Trance End of the Year 2022 mix part 10 (Cuphead  2 player edition),https://youtube.com/watch?v=hdxXabJaJPI,hdxXabJaJPI,2022-12-31,Psychedelic Trance
3,09:19,559,X-Side,Future Geometries,180 Degrees Records,Psychedelic Trance End of the Year 2022 mix part 10 (Cuphead  2 player edition),https://youtube.com/watch?v=hdxXabJaJPI,hdxXabJaJPI,2022-12-31,Psychedelic Trance
4,13:29,809,Galactic Explorers,Modulated Reality,Digital Om,Psychedelic Trance End of the Year 2022 mix part 10 (Cuphead  2 player edition),https://youtube.com/watch?v=hdxXabJaJPI,hdxXabJaJPI,2022-12-31,Psychedelic Trance
5,16:13,973,Djantrix & Spirit Architect,Temple of Madness,Digital Om,Psychedelic Trance End of the Year 2022 mix part 10 (Cuphead  2 player edition),https://youtube.com/watch?v=hdxXabJaJPI,hdxXabJaJPI,2022-12-31,Psychedelic Trance
6,19:57,1197,Djantrix,Freezing Question,Digital Om,Psychedelic Trance End of the Year 2022 mix part 10 (Cuphead  2 player edition),https://youtube.com/watch?v=hdxXabJaJPI,hdxXabJaJPI,2022-12-31,Psychedelic Trance
7,24:02,1442,Akratas,From Here To Reality,Sahman Records,Psychedelic Trance End of the Year 2022 mix part 10 (Cuphead  2 player edition),https://youtube.com/watch?v=hdxXabJaJPI,hdxXabJaJPI,2022-12-31,Psychedelic Trance
8,28:26,1706,Avalon & Mad Maxx,Explorers,Nano Records,Psychedelic Trance End of the Year 2022 mix part 10 (Cuphead  2 player edition),https://youtube.com/watch?v=hdxXabJaJPI,hdxXabJaJPI,2022-12-31,Psychedelic Trance
9,32:36,1956,Zeridium & Transient Disorder,Manipulation Of Time,Sahman Records,Psychedelic Trance End of the Year 2022 mix part 10 (Cuphead  2 player edition),https://youtube.com/watch?v=hdxXabJaJPI,hdxXabJaJPI,2022-12-31,Psychedelic Trance
10,36:07,2167,Alienatic,Race of Robots,Nano Records,Psychedelic Trance End of the Year 2022 mix part 10 (Cuphead  2 player edition),https://youtube.com/watch?v=hdxXabJaJPI,hdxXabJaJPI,2022-12-31,Psychedelic Trance
11,40:03,2403,Future Species,Form Of Illusion,Dacru Records,Psychedelic Trance End of the Year 2022 mix part 10 (Cuphead  2 player edition),https://youtube.com/watch?v=hdxXabJaJPI,hdxXabJaJPI,2022-12-31,Psychedelic Trance
12,44:26,2666,E-Mov & Chronosphere,Double Trip,Dacru Records,Psychedelic Trance End of the Year 2022 mix part 10 (Cuphead  2 player edition),https://youtube.com/watch?v=hdxXabJaJPI,hdxXabJaJPI,2022-12-31,Psychedelic Trance
13,47:30,2850,Electric Universe & Mad Tribe,Party Planners Pt. 2,United Beats Records,Psychedelic Trance End of the Year 2022 mix part 10 (Cuphead  2 player edition),https://youtube.com/watch?v=hdxXabJaJPI,hdxXabJaJPI,2022-12-31,Psychedelic Trance
14,51:46,3106,Volcano,Our Thought (Outside The Universe rmx),Sacred Technology,Psychedelic Trance End of the Year 2022 mix part 10 (Cuphead  2 player edition),https://youtube.com/watch?v=hdxXabJaJPI,hdxXabJaJPI,2022-12-31,Psychedelic Trance
15,56:20,3380,Alienatic,The Finding of the Truth,Nano Records,Psychedelic Trance End of the Year 2022 mix part 10 (Cuphead  2 player edition),https://youtube.com/watch?v=hdxXabJaJPI,hdxXabJaJPI,2022-12-31,Psychedelic Trance
16,1:00:41,3641,Magik,Buoyancy (Volcano rmx),Sacred Technology,Psychedelic Trance End of the Year 2022 mix part 10 (Cuphead  2 player edition),https://youtube.com/watch?v=hdxXabJaJPI,hdxXabJaJPI,2022-12-31,Psychedelic Trance
17,1:03:45,3825,Transient Disorder,Endless Spiral (West Galaxy rmx),Dacru Records,Psychedelic Trance End of the Year 2022 mix part 10 (Cuphead  2 player edition),https://youtube.com/watch?v=hdxXabJaJPI,hdxXabJaJPI,2022-12-31,Psychedelic Trance
18,1:06:50,4010,Enigma (PSY),Fragments,Dacru Records,Psychedelic Trance End of the Year 2022 mix part 10 (Cuphead  2 player edition),https://youtube.com/watch?v=hdxXabJaJPI,hdxXabJaJPI,2022-12-31,Psychedelic Trance
19,1:10:47,4247,Mandelbrot & GMS & Sonic Species,Strange Attractions,Tip Records,Psychedelic Trance End of the Year 2022 mix part 10 (Cuphead  2 player edition),https://youtube.com/watch?v=hdxXabJaJPI,hdxXabJaJPI,2022-12-31,Psychedelic Trance
20,1:14:14,4454,Mandala,See The Wonder,Nano Records,Psychedelic Trance End of the Year 2022 mix part 10 (Cuphead  2 player edition),https://youtube.com/watch?v=hdxXabJaJPI,hdxXabJaJPI,2022-12-31,Psychedelic Trance
21,1:18:07,4687,Outside The Universe,Alternate Minds,Sacred Technology,Psychedelic Trance End of the Year 2022 mix part 10 (Cuphead  2 player edition),https://youtube.com/watch?v=hdxXabJaJPI,hdxXabJaJPI,2022-12-31,Psychedelic Trance
22,1:21:36,4896,Akratas,Ten Thousand Plateaus,Sahman Records,Psychedelic Trance End of the Year 2022 mix part 10 (Cuphead  2 player edition),https://youtube.com/watch?v=hdxXabJaJPI,hdxXabJaJPI,2022-12-31,Psychedelic Trance
23,1:26:00,5160,Electric Universe,Life on Mars,Future Music Records,Psychedelic Trance End of the Year 2022 mix part 10 (Cuphead  2 player edition),https://youtube.com/watch?v=hdxXabJaJPI,hdxXabJaJPI,2022-12-31,Psychedelic Trance
24,1:30:26,5426,Space Tribe & Volcano,Teenage Kicks,Sacred Technology,Psychedelic Trance End of the Year 2022 mix part 10 (Cuphead  2 player edition),https://youtube.com/watch?v=hdxXabJaJPI,hdxXabJaJPI,2022-12-31,Psychedelic Trance
1,00:00,0,Spinal Fusion & Reversed Logic,Abracadabra (Synthaya rmx),Profound Records,Psychedelic Trance End of the Year 2022 mix part 9 (Rick and Morty edition),https://youtube.com/watch?v=tgQUBFIU33I,tgQUBFIU33I,2022-12-25,Psychedelic Trance
2,04:25,265,Xerox & Illumination,Marley on Acid (Spirit Architect rmx),Dacru Records,Psychedelic Trance End of the Year 2022 mix part 9 (Rick and Morty edition),https://youtube.com/watch?v=tgQUBFIU33I,tgQUBFIU33I,2022-12-25,Psychedelic Trance
3,08:05,485,Shock Therapy,Rock the Boat,Expo Records,Psychedelic Trance End of the Year 2022 mix part 9 (Rick and Morty edition),https://youtube.com/watch?v=tgQUBFIU33I,tgQUBFIU33I,2022-12-25,Psychedelic Trance
4,12:56,776,"Space Tribe, Stryker",Klunk Klik (GMS rmx),Shamanic Tales,Psychedelic Trance End of the Year 2022 mix part 9 (Rick and Morty edition),https://youtube.com/watch?v=tgQUBFIU33I,tgQUBFIU33I,2022-12-25,Psychedelic Trance
5,16:12,972,A-Tech & Overdrive,Atomic Drive,Dacru Records,Psychedelic Trance End of the Year 2022 mix part 9 (Rick and Morty edition),https://youtube.com/watch?v=tgQUBFIU33I,tgQUBFIU33I,2022-12-25,Psychedelic Trance
6,19:44,1184,Atromna & Misaya,Abducted by Aliens,Iono Music,Psychedelic Trance End of the Year 2022 mix part 9 (Rick and Morty edition),https://youtube.com/watch?v=tgQUBFIU33I,tgQUBFIU33I,2022-12-25,Psychedelic Trance
7,24:35,1475,A-Tech & Overdrive & Exolon,Ra,Dacru Records,Psychedelic Trance End of the Year 2022 mix part 9 (Rick and Morty edition),https://youtube.com/watch?v=tgQUBFIU33I,tgQUBFIU33I,2022-12-25,Psychedelic Trance
